listing.garden;listing.suites;listing.bathtub;listing.pricingInfo.yearlyIptu;listing.pricingInfo.monthlyCondoFee;listing.address.neighborhood;listing.totalAreas;listing.pricingInfo.rentalPrice;listing.hottub;listing.sportcourt;listing.soundproofing;listing.furnished;listing.unitsOnTheFloor;listing.unitFloor;listing.bedrooms;listing.address.zone;listing.parkingSpaces;listing.bathrooms;listing.tenniscourt;listing.pool;listing.partyhall;listing.guestpark;listing.barbgrill;listing.playground;listing.usableAreas;listing.backyard;listing.fireplace;listing.gym;listing.floors;imvl_type;listing.mountainview;listing.sauna;listing.imvl_month;listing.imvl_year;listing.imvl_season
False;0.0;False;48.0;689.0;Bangu;75.0;1.1;False;False;False;False;0.0;0.0;2;Zona Oeste;0.0;2;False;False;False;False;False;False;75.0;False;False;False;2.0;casas;False;False;7;2020;Inverno
False;1.0;False;40.0;689.0;Bangu;111.0;1.3;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;2;False;False;False;False;False;False;111.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;1.0;False;42.0;689.0;Ramos;190.0;3.0;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;1;False;False;False;False;True;False;190.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;1.0;False;209.0;689.0;Grajaú;158.0;3.0;False;False;False;False;0.0;0.0;3;Zona Norte;2.0;2;False;False;False;False;False;False;158.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;2.0;False;10.0;689.0;Irajá;140.0;1.957;False;False;False;True;0.0;0.0;2;Zona Norte;1.0;2;False;False;False;False;False;False;140.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;145.0;689.0;Campo Grande;90.0;1.35;False;False;False;False;0.0;0.0;3;Zona Oeste;0.0;1;False;False;False;False;False;False;90.0;True;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;15.0;350.0;São Cristóvão;89.0;1.9;False;False;False;False;0.0;0.0;3;Zona Norte;0.0;1;False;False;False;False;False;False;78.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;1.0;False;10.0;689.0; Vila Valqueire;60.0;1.0;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;1;False;False;False;False;False;False;60.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;48.0;689.0;Méier;75.0;1.14;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;1;False;False;False;False;False;False;75.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;84.0;689.0;Cascadura;120.0;1.43;False;False;False;False;0.0;0.0;3;Zona Norte;1.0;1;False;False;False;False;False;False;120.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;48.0;689.0;Olaria;80.0;1.5;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;2;False;False;False;False;False;False;70.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
True;3.0;False;360.0;1140.0;Recreio Dos Bandeirantes;241.0;5.15;False;True;False;False;0.0;0.0;3;Zona Oeste;3.0;1;False;False;True;False;True;True;241.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;50.0;200.0;Vila Isabel;70.0;1.8;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;1;False;False;False;False;False;False;70.0;False;False;False;1.0;casas;False;False;4;2020;Outono
False;0.0;False;52.0;180.0;Tanque;89.0;1.0;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;0;False;False;False;False;False;False;74.0;False;False;False;2.0;casas;False;False;4;2020;Outono
False;1.0;False;25.0;689.0;Ribeira;107.0;1.2;False;False;False;False;0.0;0.0;3;Zona Norte;1.0;1;False;False;False;False;False;False;107.0;True;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;17.0;689.0;Lins de Vasconcelos;93.0;1.4;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;1;False;False;False;False;False;False;93.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;1.0;False;55.0;689.0;Santa Teresa;40.0;2.0;False;False;False;False;0.0;0.0;4;Zona Central;1.0;2;False;False;False;False;True;False;100.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;70.0;689.0;Tijuca;140.0;3.2;False;False;False;False;0.0;0.0;3;Zona Norte;1.0;3;False;False;False;False;False;False;140.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;48.0;689.0;Riachuelo;89.0;1.2;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;1;False;False;False;False;False;False;77.0;True;False;False;1.0;casas;False;False;7;2020;Inverno
False;1.0;False;48.0;689.0;Penha;54.0;1.1;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;1;False;False;False;False;False;False;54.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;48.0;689.0;Vila Isabel;89.0;2.4;False;False;False;False;0.0;0.0;3;Zona Norte;1.0;2;False;False;False;False;False;False;92.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;89.0;689.0;Taquara;89.0;1.2;False;False;False;False;0.0;0.0;2;Zona Oeste;0.0;1;False;False;False;False;False;False;65.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;60.0;689.0;Taquara;89.0;1.4;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;0;False;False;False;False;False;False;67.0;False;False;False;2.0;casas;False;False;6;2020;Outono
False;0.0;False;15.0;689.0;Maria da Graça;89.0;1.1;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;1;False;False;False;False;False;False;53.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;70.0;180.0;Vila Isabel;89.0;1.4;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;1;False;False;False;False;False;False;43.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;64.0;689.0;Engenho De Dentro;65.0;1.05;False;False;False;False;0.0;0.0;1;Zona Norte;0.0;1;False;False;False;False;False;False;65.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;1.0;False;135.0;689.0;Freguesia;255.0;4.0;False;False;False;False;0.0;0.0;3;Zona Norte;4.0;3;False;False;False;False;False;False;255.0;False;False;False;2.0;casas;False;False;7;2020;Inverno
False;1.0;False;63.0;1200.0;Vargem Grande;180.0;2.0;False;False;False;False;0.0;0.0;3;Zona Oeste;2.0;2;False;False;False;False;False;False;180.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;48.0;689.0;Ramos;70.0;1.3;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;1;False;False;False;False;False;False;70.0;False;False;False;2.0;casas;False;False;7;2020;Inverno
False;2.0;False;121.0;689.0;Campo Grande;100.0;3.5;False;False;False;False;0.0;0.0;4;Zona Oeste;3.0;3;False;False;False;False;False;False;100.0;True;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;48.0;320.0;Campo Grande;68.0;1.45;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;2;False;False;False;False;False;False;68.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;2.0;689.0;Piedade;90.0;1.3;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;1;False;False;False;False;False;False;90.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;48.0;689.0;Penha;60.0;1.2;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;1;False;False;False;False;False;False;60.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;48.0;500.0;Guaratiba;96.0;1.0;False;False;False;False;0.0;0.0;2;Zona Oeste;2.0;0;False;False;False;False;False;False;96.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;48.0;689.0;Marechal Hermes;80.0;1.0;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;1;False;False;False;False;False;False;80.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;1.0;False;48.0;689.0;Tanque;70.0;1.5;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;1;False;False;False;False;False;False;70.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;1.0;False;262.0;200.0;Catete;197.0;4.5;False;False;False;False;0.0;0.0;6;Zona Sul;1.0;3;False;False;False;False;False;False;132.0;True;False;False;2.0;casas;False;False;5;2020;Outono
True;3.0;False;360.0;1120.0;Recreio Dos Bandeirantes;241.0;5.17;False;True;False;False;0.0;0.0;3;Zona Oeste;3.0;1;False;False;True;False;True;True;241.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;1.0;False;48.0;689.0;Bento Ribeiro;55.0;1.0;False;False;False;False;0.0;0.0;1;Zona Norte;1.0;1;False;False;False;False;False;False;55.0;True;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;32.0;689.0;Vila Isabel;68.0;1.5;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;1;False;False;False;False;False;False;68.0;True;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;32.0;250.0;Vargem Grande;120.0;1.89;False;False;False;False;0.0;0.0;3;Zona Oeste;0.0;3;False;True;False;False;False;False;120.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;48.0;689.0;Todos os Santos;90.0;1.8;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;0;False;False;False;False;False;False;90.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;0.0;False;59.0;250.0;Vila Isabel;89.0;1.3;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;1;False;False;False;False;False;False;67.0;False;False;False;1.0;casas;False;False;6;2020;Outono
False;0.0;False;105.0;689.0;Penha;128.0;2.0;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;2;False;False;False;False;False;False;128.0;False;False;False;2.0;casas;False;False;7;2020;Inverno
False;1.0;False;48.0;689.0;Madureira;79.0;1.1;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;1;False;False;False;False;False;False;79.0;False;False;False;1.0;casas;False;False;7;2020;Inverno
False;1.0;False;92.0;689.0;Vila Isabel;150.0;2.35;False;False;False;False;0.0;0.0;3;Zona Norte;1.0;2;False;False;False;False;False;False;120.0;True;False;False;1.0;casas;False;False;7;2020;Inverno
False;1.0;False;111.0;620.0;Copacabana;89.0;2.2;False;False;False;False;5.0;0.0;1;Zona Sul;1.0;1;False;False;False;False;False;False;48.0;False;False;False;10.0;cobertura;False;False;7;2020;Inverno
False;3.0;False;278.0;869.0;Freguesia- Jacarepaguá;154.0;3.105;False;True;False;False;0.0;0.0;3;Zona Oeste;3.0;4;False;True;True;False;True;True;154.0;False;False;True;1.0;cobertura;False;True;7;2020;Inverno
False;1.0;False;1.522;630.0;Tijuca;112.0;2.5;False;False;False;False;0.0;0.0;3;Zona Norte;1.0;2;False;False;False;False;False;False;104.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;1.0;False;247.0;900.0;Recreio Dos Bandeirantes;118.0;3.3;False;False;False;True;0.0;0.0;3;Zona Oeste;2.0;3;False;True;False;False;False;False;118.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;3.0;False;384.0;720.0;Tijuca;150.0;4.5;False;False;False;False;0.0;0.0;3;Zona Norte;1.0;3;False;False;True;False;False;False;150.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;2.0;False;260.0;575.0;Pechincha;115.0;2.88;False;False;False;False;0.0;0.0;3;Zona Oeste;2.0;3;False;True;False;False;True;False;115.0;False;False;False;1.0;cobertura;False;True;7;2020;Inverno
False;1.0;False;489.0;665.0;Recreio Dos Bandeirantes;150.0;2.4;False;False;False;False;0.0;0.0;2;Zona Oeste;2.0;3;False;False;False;False;False;False;150.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;3.0;False;142.0;740.0;Vila Isabel;190.0;3.4;False;False;False;True;0.0;0.0;3;Zona Norte;2.0;5;False;False;False;False;False;True;190.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;2.0;False;1.791;1070.0;Vargem Pequena;153.0;2.5;False;False;False;False;0.0;0.0;4;Zona Oeste;2.0;4;False;True;False;False;True;False;153.0;False;False;True;1.0;cobertura;False;False;7;2020;Inverno
False;1.0;False;698.0;436.0;Copacabana;30.0;2.6;False;False;False;True;0.0;0.0;1;Zona Sul;1.0;1;False;False;False;False;False;False;30.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;0.0;False;53.0;689.0;Irajá;290.0;2.5;False;False;False;False;0.0;0.0;4;Zona Norte;1.0;5;False;False;False;False;False;False;290.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;1.0;False;350.0;180.0;Curicica;89.0;1.65;False;False;False;False;0.0;0.0;3;Zona Oeste;1.0;3;False;False;False;False;False;False;250.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;2.0;False;64.0;651.0;Taquara;120.0;2.3;False;False;False;True;0.0;0.0;2;Zona Oeste;1.0;2;False;True;True;False;True;True;120.0;False;False;False;1.0;cobertura;False;True;7;2020;Inverno
False;1.0;False;355.0;829.0;Recreio Dos Bandeirantes;198.0;3.5;False;False;False;False;0.0;0.0;3;Zona Oeste;2.0;3;False;False;False;False;False;False;198.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;2.0;False;556.0;696.0;Recreio Dos Bandeirantes;160.0;1.8;False;False;False;False;0.0;0.0;2;Zona Oeste;2.0;2;False;False;False;False;False;False;160.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;0.0;False;8.0;689.0;Engenho De Dentro;169.0;2.5;False;False;False;False;1.0;2.0;2;Zona Norte;0.0;2;False;True;False;False;True;False;169.0;False;False;False;3.0;cobertura;True;False;7;2020;Inverno
True;1.0;False;316.0;1040.0;Freguesia- Jacarepaguá;150.0;2.6;False;True;False;False;8.0;7.0;2;Zona Oeste;2.0;3;False;True;True;False;True;True;150.0;False;False;True;7.0;cobertura;False;False;7;2020;Inverno
False;2.0;False;48.0;475.0;Jacarepaguá;89.0;1.62;False;False;False;False;8.0;0.0;3;Zona Oeste;2.0;4;False;True;True;False;True;True;137.0;False;False;True;6.0;cobertura;False;False;7;2020;Inverno
False;0.0;False;400.0;1220.0;Copacabana;125.0;2.5;False;False;False;False;0.0;0.0;2;Zona Sul;0.0;1;False;False;False;False;False;False;125.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;2.0;False;1.136;1144.0;Flamengo;270.0;18.0;False;False;False;False;3.0;18.0;2;Zona Sul;3.0;3;False;True;True;False;False;True;270.0;False;False;False;18.0;cobertura;True;True;7;2020;Inverno
False;1.0;False;210.0;600.0;Méier;169.0;1.7;False;False;False;False;2.0;5.0;2;Zona Norte;1.0;3;False;False;True;False;False;False;169.0;False;False;False;5.0;cobertura;False;False;7;2020;Inverno
True;4.0;False;721.0;829.0;Recreio Dos Bandeirantes;248.0;4.0;False;False;False;False;0.0;0.0;4;Zona Oeste;5.0;4;False;False;False;False;False;False;248.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;3.0;False;450.0;1250.0;Recreio Dos Bandeirantes;160.0;3.7;False;False;False;False;0.0;0.0;4;Zona Oeste;2.0;5;False;False;False;False;False;False;160.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;1.0;False;110.0;827.0;Recreio Dos Bandeirantes;165.0;3.5;False;False;False;False;0.0;0.0;3;Zona Oeste;3.0;5;False;False;False;False;False;False;165.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;3.0;False;584.0;1300.0;Recreio Dos Bandeirantes;280.0;2.8;False;False;False;False;0.0;0.0;3;Zona Oeste;3.0;3;False;True;True;False;False;False;280.0;False;False;False;1.0;cobertura;False;True;7;2020;Inverno
False;4.0;False;687.0;1262.0;Recreio Dos Bandeirantes;233.0;5.0;False;False;False;False;0.0;0.0;4;Zona Oeste;3.0;4;False;True;True;False;True;True;233.0;False;False;False;1.0;cobertura;False;True;7;2020;Inverno
True;1.0;False;76.0;650.0;Taquara;89.0;1.5;False;False;False;True;0.0;6.0;1;Zona Oeste;1.0;2;False;True;True;False;True;True;56.0;False;False;True;6.0;cobertura;False;True;7;2020;Inverno
False;0.0;False;79.0;900.0;Tijuca;76.0;1.622;False;True;False;False;0.0;0.0;2;Zona Norte;1.0;1;False;True;True;False;True;True;76.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;2.0;False;190.0;1300.0;Recreio Dos Bandeirantes;89.0;2.9;False;False;False;False;2.0;3.0;3;Zona Oeste;3.0;4;False;False;False;False;False;False;190.0;False;False;False;3.0;cobertura;False;False;7;2020;Inverno
False;3.0;False;5.386;1338.0;Recreio Dos Bandeirantes;255.0;3.2;False;False;False;False;0.0;0.0;3;Zona Oeste;2.0;5;False;False;False;False;True;False;255.0;False;False;False;1.0;cobertura;False;True;7;2020;Inverno
False;1.0;False;8.0;689.0;Engenho De Dentro;170.0;2.5;False;False;False;False;0.0;0.0;2;Zona Norte;1.0;2;False;True;False;False;True;False;170.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;3.0;False;48.0;689.0;Recreio Dos Bandeirantes;240.0;5.0;False;False;False;False;0.0;0.0;3;Zona Oeste;3.0;6;False;False;False;False;False;False;240.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
True;1.0;False;1.2;700.0;Pechincha;110.0;3.0;False;False;False;True;10.0;6.0;3;Zona Oeste;1.0;3;False;True;True;False;True;True;110.0;False;False;True;6.0;cobertura;True;True;7;2020;Inverno
True;1.0;False;240.0;687.0;Anil;140.0;2.925;False;False;False;False;0.0;0.0;2;Zona Oeste;3.0;3;False;True;True;False;True;True;140.0;False;False;True;1.0;cobertura;False;True;7;2020;Inverno
False;1.0;False;235.0;828.0;Anil;89.0;2.0;False;False;False;False;2.0;0.0;3;Zona Oeste;1.0;3;False;False;False;False;False;False;161.0;False;False;False;3.0;cobertura;False;False;7;2020;Inverno
False;1.0;False;334.0;980.0;Recreio Dos Bandeirantes;149.0;2.95;False;True;False;False;0.0;0.0;2;Zona Oeste;2.0;3;False;True;True;False;True;True;149.0;False;False;False;1.0;cobertura;False;True;7;2020;Inverno
False;2.0;False;232.0;1150.0;Freguesia- Jacarepaguá;136.0;1.8;False;False;False;False;0.0;0.0;3;Zona Oeste;2.0;2;False;True;False;False;True;False;136.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
True;1.0;False;282.0;1064.0;Recreio Dos Bandeirantes;137.0;2.3;False;False;False;False;0.0;0.0;3;Zona Oeste;2.0;1;False;True;True;False;True;True;137.0;False;False;False;1.0;cobertura;False;True;7;2020;Inverno
True;1.0;False;240.0;687.0;Anil;121.0;2.925;False;False;False;False;0.0;0.0;2;Zona Oeste;2.0;3;False;True;True;False;True;True;121.0;False;False;True;1.0;cobertura;False;True;7;2020;Inverno
False;2.0;False;163.0;900.0;Freguesia;110.0;1.8;False;True;False;False;0.0;0.0;2;Zona Norte;1.0;2;False;True;True;False;True;True;110.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;1.0;False;174.0;1205.0;Recreio Dos Bandeirantes;160.0;2.1;False;True;False;False;0.0;0.0;2;Zona Oeste;2.0;3;False;True;True;False;True;True;120.0;False;False;True;1.0;cobertura;False;True;7;2020;Inverno
False;1.0;False;211.0;909.0;Freguesia- Jacarepaguá;89.0;1.4;False;False;False;False;6.0;0.0;3;Zona Oeste;1.0;2;False;False;False;False;False;False;141.0;False;False;False;5.0;cobertura;False;False;7;2020;Inverno
False;1.0;False;36.0;689.0;Ramos;264.0;3.1;False;False;False;False;0.0;0.0;2;Zona Norte;0.0;2;False;False;False;False;False;False;264.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;0.0;False;170.0;689.0;Tijuca;89.0;1.6;False;False;False;False;1.0;3.0;2;Zona Norte;0.0;2;False;False;False;False;False;False;100.0;False;False;False;3.0;cobertura;False;False;7;2020;Inverno
False;4.0;False;700.0;1100.0;Recreio Dos Bandeirantes;180.0;3.0;False;False;False;False;0.0;0.0;4;Zona Oeste;3.0;5;False;False;False;False;False;False;180.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;2.0;False;222.0;872.0;Pechincha;150.0;2.2;False;False;False;False;0.0;0.0;3;Zona Oeste;1.0;4;False;True;True;False;True;True;150.0;False;False;True;1.0;cobertura;False;True;7;2020;Inverno
False;1.0;False;181.0;375.0;Bento Ribeiro;144.0;2.18;False;False;False;False;0.0;0.0;4;Zona Norte;2.0;4;False;False;True;False;False;False;144.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;4.0;False;508.0;1309.0;Recreio Dos Bandeirantes;195.0;2.9;False;False;False;False;0.0;0.0;4;Zona Oeste;3.0;6;False;True;False;False;False;False;195.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;3.0;False;319.0;982.0;Recreio Dos Bandeirantes;137.0;2.45;False;False;False;False;6.0;6.0;3;Zona Oeste;2.0;3;False;False;True;False;True;True;137.0;False;False;True;6.0;cobertura;False;True;7;2020;Inverno
False;1.0;False;25.0;660.0;Jacarepaguá;55.0;1.468;False;False;False;True;0.0;0.0;2;Zona Oeste;1.0;2;False;True;True;False;True;True;55.0;False;False;False;1.0;cobertura;False;True;7;2020;Inverno
False;1.0;False;664.0;1293.0;Leblon;89.0;6.5;False;False;False;False;6.0;10.0;1;Zona Sul;2.0;3;False;False;True;False;False;True;142.0;False;False;False;10.0;cobertura;False;False;7;2020;Inverno
False;1.0;False;131.0;473.0;Curicica;191.0;1.8;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;2;False;True;True;False;True;True;120.0;False;False;False;1.0;cobertura;False;True;7;2020;Inverno
False;1.0;False;47.0;752.0;Grajaú;105.0;1.3;False;True;False;False;0.0;0.0;3;Zona Norte;1.0;2;False;True;True;False;True;True;90.0;False;False;True;1.0;cobertura;False;True;7;2020;Inverno
False;0.0;False;200.0;739.0;Pechincha;165.0;1.6;False;False;False;False;6.0;0.0;3;Zona Oeste;2.0;4;False;False;False;False;False;False;165.0;False;False;False;4.0;cobertura;False;False;5;2020;Outono
False;3.0;False;450.0;1250.0;Recreio Dos Bandeirantes;160.0;3.5;False;False;False;False;0.0;0.0;4;Zona Oeste;2.0;5;False;False;False;False;False;False;160.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;1.0;False;200.0;822.0;Taquara;89.0;1.4;False;False;False;False;8.0;4.0;3;Zona Oeste;2.0;3;False;True;True;False;True;False;150.0;False;False;True;4.0;cobertura;False;True;7;2020;Inverno
False;0.0;False;90.0;450.0;Catete;50.0;1.45;False;False;False;False;0.0;10.0;1;Zona Sul;0.0;1;False;False;False;False;False;False;50.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;1.0;False;48.0;718.0;Madureira;89.0;1.0;False;False;False;False;8.0;5.0;2;Zona Norte;2.0;2;False;False;False;False;False;False;92.0;False;False;False;5.0;cobertura;False;False;7;2020;Inverno
False;1.0;False;216.0;950.0;Barra da Tijuca;76.0;2.435;False;False;False;False;0.0;0.0;2;Zona Oeste;1.0;2;False;True;False;True;True;False;76.0;False;False;True;1.0;cobertura;False;False;7;2020;Inverno
False;0.0;False;131.0;368.0;Tijuca;120.0;2.6;False;False;False;True;0.0;0.0;3;Zona Norte;0.0;2;False;False;True;False;False;False;120.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;3.0;False;190.0;983.0;Tijuca;200.0;3.95;False;False;False;True;0.0;0.0;3;Zona Norte;2.0;5;False;True;True;False;True;True;200.0;False;False;False;1.0;cobertura;False;True;7;2020;Inverno
False;0.0;False;48.0;450.0;Rio Comprido;86.0;1.1;False;False;False;False;4.0;0.0;2;Zona Central;0.0;2;False;False;False;False;False;False;85.0;False;False;False;6.0;cobertura;False;False;7;2020;Inverno
False;3.0;False;420.0;863.0;Recreio Dos Bandeirantes;156.0;2.3;False;False;False;False;0.0;0.0;3;Zona Oeste;3.0;3;False;False;False;False;False;False;156.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;1.0;False;120.0;902.0;Campo Grande;150.0;1.2;False;False;False;False;0.0;0.0;3;Zona Oeste;0.0;3;False;True;True;False;True;True;150.0;False;False;True;1.0;cobertura;False;True;7;2020;Inverno
False;1.0;False;400.0;1100.0;Recreio Dos Bandeirantes;180.0;2.0;False;False;False;True;0.0;0.0;2;Zona Oeste;2.0;3;False;False;False;False;True;False;180.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
True;1.0;False;255.0;900.0;Recreio Dos Bandeirantes;110.0;2.3;False;False;False;False;0.0;0.0;2;Zona Oeste;2.0;3;False;True;True;False;False;False;110.0;False;False;True;1.0;cobertura;False;True;7;2020;Inverno
False;4.0;False;412.0;759.0;Recreio Dos Bandeirantes;181.0;4.0;False;False;False;False;0.0;0.0;4;Zona Oeste;3.0;4;False;True;True;False;True;True;181.0;False;False;False;1.0;cobertura;False;True;7;2020;Inverno
False;1.0;False;320.0;950.0;Recreio Dos Bandeirantes;140.0;2.5;False;False;False;False;0.0;0.0;2;Zona Oeste;2.0;3;False;False;False;False;True;False;140.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;3.0;False;48.0;937.0;Tijuca;200.0;3.99;False;False;False;True;4.0;0.0;3;Zona Norte;2.0;5;False;True;True;False;True;True;200.0;False;False;True;9.0;cobertura;False;True;1;2020;Verão
False;2.0;False;139.0;510.0;Praça Seca;136.0;1.8;False;False;False;False;0.0;0.0;3;Zona Oeste;1.0;3;False;True;True;False;True;True;136.0;False;False;False;1.0;cobertura;False;True;7;2020;Inverno
False;1.0;False;260.0;630.0;Pechincha;130.0;3.0;False;False;False;False;0.0;0.0;3;Zona Oeste;1.0;2;False;True;False;False;True;False;130.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;1.0;False;183.0;945.0;Botafogo;90.0;1.9;False;False;False;False;1.0;0.0;2;Zona Sul;1.0;2;False;False;False;False;False;False;80.0;False;False;False;12.0;cobertura;False;False;5;2020;Outono
False;2.0;False;96.0;1331.0;Vila Isabel;110.0;1.8;False;False;False;False;2.0;0.0;2;Zona Norte;2.0;3;False;False;False;False;True;False;110.0;False;False;False;12.0;cobertura;False;False;7;2020;Inverno
False;2.0;False;500.0;1002.0;Recreio Dos Bandeirantes;170.0;3.2;False;False;False;False;0.0;0.0;3;Zona Oeste;3.0;2;False;False;False;False;False;False;170.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;3.0;False;520.0;700.0;Recreio Dos Bandeirantes;210.0;3.4;False;False;False;False;0.0;0.0;3;Zona Oeste;2.0;8;False;False;False;False;True;False;210.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;0.0;False;30.0;280.0;Campo Grande;70.0;1.2;False;True;False;False;8.0;0.0;2;Zona Oeste;1.0;1;False;True;True;False;True;True;47.0;False;False;False;4.0;cobertura;False;False;7;2020;Inverno
False;1.0;False;498.0;815.0;Recreio Dos Bandeirantes;187.0;2.8;False;False;False;True;0.0;0.0;3;Zona Oeste;2.0;2;False;False;False;False;True;False;187.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
False;1.0;False;100.0;800.0;Campo Grande;160.0;1.8;False;True;False;False;0.0;0.0;2;Zona Oeste;2.0;3;False;False;True;False;True;False;160.0;False;False;False;1.0;cobertura;False;False;7;2020;Inverno
True;2.0;False;170.0;1000.0;Recreio Dos Bandeirantes;144.0;2.8;False;True;False;False;10.0;8.0;3;Zona Oeste;2.0;2;False;True;True;False;True;True;144.0;False;False;True;8.0;cobertura;False;True;7;2020;Inverno
